3.578278383981376570e-02
1.807309665756479944e-01
3.316105306716398554e-02
1.323482864055755721e-02
1.933206945127787652e-02
2.122146550656206498e-02
1.983364330511568074e-02
1.285868954811133710e-02
3.614381778205665724e-02
3.891119067579165702e-02
1.004489310167464289e-01
7.521010594206431303e-03
2.636408254737349077e-02
2.842339131660722579e-02
1.199342195341486679e-02
9.863849130072557814e-02
4.332846401456682400e-02
1.690182013964513508e-01
6.425680475733373809e-02
5.343106374110197232e-02
1.373104150401935689e-02
7.213684473288806132e-02
2.397454324549847665e-02
3.231417369657512556e-02
5.662216426038213513e-02
2.087653591543579476e-02
8.232820696554174478e-02
4.276155095451816268e-01
1.804431020919279594e-02
8.870047683264230265e-02
7.974600617921914769e-02
