Date,For,Against
2016-08-25 17,2304.0,122.0
2016-08-25 18,2305.0,122.0
2016-08-25 19,2305.0,126.0
2016-08-25 20,2305.0,130.0
2016-08-25 21,2305.0,131.0
2016-08-25 22,2305.0,131.0
2016-08-25 23,2306.0,131.0
2016-08-26 00,2308.0,131.0
2016-08-26 01,2310.0,131.0
2016-08-26 02,2310.0,131.0
2016-08-26 03,2310.0,133.0
2016-08-26 04,2310.0,133.0
2016-08-26 05,2311.0,133.0
2016-08-26 06,2311.0,133.0
2016-08-26 07,2311.0,133.0
2016-08-26 08,2312.0,133.0
2016-08-26 09,2312.0,133.0
2016-08-26 10,2312.0,133.0
2016-08-26 11,2312.0,133.0
2016-08-26 12,2313.0,133.0
2016-08-26 13,2313.0,133.0
2016-08-26 14,2314.0,133.0
2016-08-26 15,2314.0,135.0
2016-08-26 16,2315.0,136.0
2016-08-26 17,2317.0,137.0
2016-08-26 18,2317.0,139.0
2016-08-26 19,2318.0,139.0
2016-08-26 20,2318.0,139.0
2016-08-26 21,2318.0,139.0
2016-08-26 22,2318.0,139.0
2016-08-26 23,2318.0,139.0
2016-08-27 00,2322.0,139.0
2016-08-27 01,2327.0,143.0
2016-08-27 02,2327.0,144.0
2016-08-27 03,2328.0,144.0
2016-08-27 04,2330.0,144.0
2016-08-27 05,2332.0,144.0
2016-08-27 06,2332.0,144.0
2016-08-27 07,2332.0,144.0
2016-08-27 08,2332.0,144.0
2016-08-27 09,2332.0,144.0
2016-08-27 10,2332.0,144.0
2016-08-27 11,2332.0,144.0
2016-08-27 12,2333.0,144.0
2016-08-27 13,2333.0,144.0
2016-08-27 14,2333.0,146.0
2016-08-27 15,2333.0,147.0
2016-08-27 16,2333.0,147.0
2016-08-27 17,2334.0,147.0
2016-08-27 18,2334.0,147.0
2016-08-27 19,2334.0,147.0
2016-08-27 20,2334.0,147.0
2016-08-27 21,2334.0,147.0
2016-08-27 22,2334.0,147.0
2016-08-27 23,2334.0,148.0
2016-08-28 00,2338.0,150.0
2016-08-28 01,2338.0,150.0
2016-08-28 02,2338.0,150.0
2016-08-28 03,2339.0,150.0
2016-08-28 04,2340.0,150.0
2016-08-28 05,2340.0,150.0
2016-08-28 06,2340.0,150.0
2016-08-28 07,2340.0,150.0
2016-08-28 08,2340.0,150.0
2016-08-28 09,2340.0,150.0
2016-08-28 10,2340.0,150.0
2016-08-28 11,2340.0,150.0
2016-08-28 12,2340.0,150.0
2016-08-28 13,2343.0,150.0
2016-08-28 14,2343.0,150.0
2016-08-28 15,2343.0,150.0
2016-08-28 16,2343.0,150.0
2016-08-28 17,2343.0,150.0
2016-08-28 18,2343.0,150.0
2016-08-28 19,2343.0,150.0
2016-08-28 20,2343.0,150.0
2016-08-28 21,2343.0,150.0
2016-08-28 22,2344.0,150.0
2016-08-28 23,2345.0,150.0
2016-08-29 00,2346.0,150.0
2016-08-29 01,2346.0,150.0
2016-08-29 02,2350.0,150.0
2016-08-29 03,2351.0,150.0
2016-08-29 04,2353.0,150.0
2016-08-29 05,2353.0,150.0
2016-08-29 06,2354.0,150.0
2016-08-29 07,2354.0,150.0
2016-08-29 08,2354.0,150.0
2016-08-29 09,2354.0,150.0
2016-08-29 10,2355.0,150.0
2016-08-29 11,2356.0,150.0
2016-08-29 12,2356.0,150.0
2016-08-29 13,2356.0,150.0
2016-08-29 14,2357.0,150.0
2016-08-29 15,2357.0,150.0
2016-08-29 16,2357.0,150.0
2016-08-29 17,2358.0,151.0
2016-08-29 18,2358.0,151.0
2016-08-29 19,2362.0,151.0
2016-08-29 20,2364.0,151.0
2016-08-29 21,2364.0,151.0
2016-08-29 22,2364.0,152.0
2016-08-29 23,2366.0,152.0
2016-08-30 00,2366.0,152.0
2016-08-30 01,2366.0,152.0
2016-08-30 02,2366.0,152.0
2016-08-30 03,2366.0,152.0
2016-08-30 04,2366.0,152.0
2016-08-30 05,2366.0,152.0
2016-08-30 06,2366.0,152.0
2016-08-30 07,2367.0,152.0
2016-08-30 08,2367.0,152.0
2016-08-30 09,2367.0,152.0
2016-08-30 10,2367.0,152.0
2016-08-30 11,2367.0,152.0
2016-08-30 12,2368.0,152.0
2016-08-30 13,2368.0,152.0
2016-08-30 14,2368.0,152.0
2016-08-30 15,2368.0,152.0
2016-08-30 16,2368.0,152.0
2016-08-30 17,2368.0,153.0
2016-08-30 18,2369.0,153.0
2016-08-30 19,2369.0,153.0
2016-08-30 20,2369.0,153.0
2016-08-30 21,2369.0,153.0
2016-08-30 22,2369.0,153.0
2016-08-30 23,2369.0,153.0
2016-08-31 00,2370.0,153.0
2016-08-31 01,2371.0,153.0
2016-08-31 02,2373.0,153.0
2016-08-31 03,2373.0,154.0
2016-08-31 04,2373.0,154.0
2016-08-31 05,2373.0,154.0
2016-08-31 06,2373.0,154.0
2016-08-31 07,2373.0,154.0
2016-08-31 08,2373.0,154.0
2016-08-31 09,2373.0,154.0
2016-08-31 10,2373.0,154.0
2016-08-31 11,2373.0,155.0
2016-08-31 12,2373.0,155.0
2016-08-31 13,2373.0,155.0
2016-08-31 14,2373.0,155.0
2016-08-31 15,2373.0,156.0
2016-08-31 16,2373.0,156.0
2016-08-31 17,2373.0,156.0
2016-08-31 18,2373.0,156.0
2016-08-31 19,2373.0,157.0
2016-08-31 20,2373.0,157.0
2016-08-31 21,2373.0,157.0
2016-08-31 22,2373.0,157.0
2016-08-31 23,2373.0,157.0
2016-09-01 00,2373.0,157.0
2016-09-01 01,2374.0,157.0
2016-09-01 02,2374.0,157.0
2016-09-01 03,2375.0,157.0
2016-09-01 04,2376.0,157.0
2016-09-01 05,2376.0,157.0
2016-09-01 06,2376.0,157.0
2016-09-01 07,2376.0,157.0
2016-09-01 08,2376.0,157.0
2016-09-01 09,2376.0,157.0
2016-09-01 10,2376.0,157.0
2016-09-01 11,2376.0,157.0
2016-09-01 12,2376.0,157.0
2016-09-01 13,2377.0,157.0
2016-09-01 14,2377.0,157.0
2016-09-01 15,2379.0,157.0
2016-09-01 16,2383.0,157.0
2016-09-01 17,2383.0,157.0
2016-09-01 18,2383.0,157.0
2016-09-01 19,2383.0,157.0
2016-09-01 20,2384.0,157.0
2016-09-01 21,2384.0,157.0
2016-09-01 22,2384.0,157.0
2016-09-01 23,2384.0,157.0
2016-09-02 00,2384.0,157.0
2016-09-02 01,2384.0,157.0
2016-09-02 02,2384.0,157.0
2016-09-02 03,2384.0,157.0
2016-09-02 04,2384.0,157.0
2016-09-02 05,2384.0,157.0
2016-09-02 06,2384.0,157.0
2016-09-02 07,2384.0,157.0
2016-09-02 08,2384.0,157.0
2016-09-02 09,2384.0,157.0
2016-09-02 10,2384.0,157.0
2016-09-02 11,2384.0,157.0
2016-09-02 12,2384.0,157.0
2016-09-02 13,2384.0,157.0
2016-09-02 14,2384.0,157.0
2016-09-02 15,2384.0,157.0
2016-09-02 16,2384.0,157.0
2016-09-02 17,2384.0,157.0
2016-09-02 18,2384.0,157.0
2016-09-02 19,2384.0,157.0
2016-09-02 20,2384.0,157.0
2016-09-02 21,2384.0,157.0
2016-09-02 22,2384.0,157.0
2016-09-02 23,2384.0,157.0
2016-09-03 00,2384.0,157.0
2016-09-03 01,2384.0,157.0
2016-09-03 02,2384.0,157.0
2016-09-03 03,2384.0,157.0
2016-09-03 04,2385.0,157.0
2016-09-03 05,2385.0,157.0
2016-09-03 06,2385.0,157.0
2016-09-03 07,2385.0,157.0
2016-09-03 08,2385.0,157.0
2016-09-03 09,2385.0,157.0
2016-09-03 10,2385.0,157.0
2016-09-03 11,2385.0,157.0
2016-09-03 12,2385.0,157.0
2016-09-03 13,2385.0,157.0
2016-09-03 14,2385.0,157.0
2016-09-03 15,2386.0,157.0
2016-09-03 16,2386.0,157.0
2016-09-03 17,2386.0,157.0
2016-09-03 18,2386.0,157.0
2016-09-03 19,2386.0,157.0
2016-09-03 20,2386.0,157.0
2016-09-03 21,2386.0,157.0
2016-09-03 22,2386.0,157.0
2016-09-03 23,2386.0,157.0
2016-09-04 00,2386.0,157.0
2016-09-04 01,2386.0,157.0
2016-09-04 02,2387.0,157.0
