6.969631105966846008e+01
3.532572788304279356e+02
8.209134682229559132e+01
4.003633337780768642e+01
7.589064411788906739e+01
4.473876584526750122e+01
6.863298770059189735e+01
4.882656211598666829e+01
1.384814675769194459e+01
5.136400046648738282e+01
2.945919332591957982e+02
3.311934031337923301e+01
3.100733009169418963e+01
2.140310518336746171e+01
2.955244466840947482e+01
1.039526251284755887e+02
3.583792926359615194e+02
1.490656195896842462e+02
2.074886648902569419e+01
4.943378925295768767e+01
4.414236758344699041e+01
1.132608706742833249e+02
1.784105593185844896e+01
1.272268627104088523e+01
4.817850818646550182e-01
2.638485166979535990e+01
2.193681970410953919e-01
4.981261894084663027e+02
4.314990885132207410e+01
2.127102630155072802e+02
1.465176249836748923e+01
