3.968654432941583210e-02
2.951785285781595158e-01
3.268300453042403964e-02
1.330155691787979905e-02
1.783431774487331117e-02
5.083265450451560780e-02
2.438009964287035647e-02
1.291950828663141100e-02
1.561906014930283249e-01
4.068607685680272756e-02
6.708235149745457315e-01
1.115253220198205060e-02
3.089220050423539810e-02
2.915842915737561908e-02
1.557003102409354293e-02
1.047452141084271732e-01
1.034007360145661608e-01
4.127989452159792211e-02
6.264249202806478067e-02
5.632530248016397179e-02
3.750938314625269776e-02
3.750130600437395073e-02
4.380136088847987053e-02
6.378897853313379718e-02
7.158912793739137526e-02
2.058211037802165633e-02
1.090754629552691118e-01
1.155936759095689492e+00
1.806999494981610666e-02
7.338635437681863272e-02
1.335480651726061452e-01
