9.904916338902832740e-01,5.154722388350454487e-01,2.853598426853328450e-03,1.694649777105771415e-01,1.355512771164636421e-01,1.702849746672827624e-01,1.149485657815900730e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.532176618742904721e-04,4.141146392386224062e-01,3.877929996570126936e-01,9.817355700389978068e-01,5.137630036094243957e-01
9.081042059619487405e-01,6.968743260787980676e-01,2.042804537402823149e-04,9.012724353133136357e-02,2.778532341125095617e-01,4.579869819935849518e-01,1.808714251549553564e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.116154141815305106e-06,4.473147004049322084e-01,3.460393445821343672e-01,9.981270376420244839e-01,2.823586375977774621e-01
9.875115560483909150e-01,9.734018571800615582e-01,8.683617859831114973e-04,1.311730421426730298e-01,8.398312174531138985e-02,1.964700183848200887e-01,1.514045996841420721e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.138574580407099579e-02,2.838842959893799411e-37,4.680268211396623745e-01,9.759105512733395882e-02,5.464665854430316161e-01
9.256705064050606571e-09,7.469183771439930064e-03,3.959479546275192739e-03,1.426011688975994244e-09,7.153073141071918384e-01,5.037721944889297365e-01,9.999400350349976208e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.610697751030246816e-01,5.383438353627651995e-01,4.736017077287334176e-02,9.986344159285178712e-01,4.371286938286260693e-01
9.999996434518230171e-01,5.164849103961979271e-01,1.137302559170361627e-04,9.803585816412538345e-02,1.032037910036684297e-01,3.836247713572638052e-01,5.791470532002100935e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.728201981127061271e-12,2.226367698543316176e-01,5.431709982518059254e-01,9.504693689499903453e-01,9.668897170642757333e-01
2.640531344714115020e-02,9.247212461932201588e-01,2.590160473884611791e-02,2.081619163167357043e-06,7.427149219213459094e-03,2.126485532647047136e-03,2.053990201282324905e-03,1.025452690838509068e-01,3.858923507725859833e-03,3.938546292192889736e-02,4.065040568948700226e-07,9.067018486239976083e-01,3.505654673659837090e-03,6.818435480177443674e-04,8.789879801888570812e-06,1.256674639233004154e-01
8.935561783402754532e-01,9.974173799858815359e-01,5.424567128959216283e-04,2.025955871355975546e-01,4.424466007587022319e-03,4.415261146936328429e-01,5.005557736658446943e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.895391634644837620e-01,1.290109869721312876e-04,6.058063993817408566e-01,1.306933112163780415e-07,6.231545764689430111e-01
9.975000001498183222e-01,9.975000001495261115e-01,5.900278670462841832e-05,5.186061259459672640e-02,4.657118774493606422e-02,5.186061259459619210e-02,4.657118774493546748e-02,1.368755658298251472e-02,1.317721741476511783e-02,1.368755658298222329e-02,1.317721741476738685e-02,4.741594627026206599e-01,4.741594627026205488e-01,4.862445026756896937e-01,5.000000000001894040e-01,5.000000000000000000e-01
5.634023903567837444e-01,4.781295474955500890e-01,7.707655341033324407e-06,6.160688529142326465e-05,7.909778036968494463e-01,2.309556518068902939e-08,1.631626284086920287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.706996011974520951e-03,3.916063750345012417e-01,5.983775839330015556e-01,9.997860743561983732e-01,8.405340634204243599e-01
2.693160120269622038e-01,2.671151387809844067e-14,7.575513083753915126e-03,9.999999999998501199e-01,9.999999985916208090e-01,9.999999993468143833e-01,9.999999755834342308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.221780641433514200e-37,1.545235670768341507e-01,9.999998057894711190e-01,8.737502299330971445e-01,5.708277509699989372e-01
9.999999942443087431e-01,9.917579322898119054e-01,2.958309147599481360e-03,7.616578174284426332e-09,9.955496915302200757e-06,4.715284518234943295e-02,9.999999999550804874e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192222586162298148e-01,6.894991054858540774e-40,2.929383072140055444e-01,5.875386016191456312e-02,2.684946026391871188e-01
9.999999989495197417e-01,9.999999988088682512e-01,4.158514094252755431e-04,1.423491823565028458e-01,6.163237268530193103e-02,1.423491852920736600e-01,6.163237337213358508e-02,3.753504228084605931e-02,1.252508419888685727e-05,3.753504568901002564e-02,1.252498368909642195e-05,7.579060895213512138e-03,7.579062662390511490e-03,5.098893313793507742e-01,5.000000147690493169e-01,5.000000065787751913e-01
9.999999999999985567e-01,9.396808028698043532e-06,7.091643566577519181e-03,7.602119493115849637e-33,9.069961385546983113e-22,6.857505510137242855e-01,9.999999999993718358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.383361331453212676e-36,1.393679318035988823e-01,4.253438154330443366e-01,9.863078685952498814e-01,3.982922751669183969e-01
5.820913198311030712e-01,2.518495910027352402e-01,1.518862273318507408e-05,3.126660061677038376e-11,2.142083773573260630e-01,3.406007756975617997e-03,9.999743246619743342e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057287200538235654e-02,1.348513073162186937e-01,3.304900814594041170e-01,9.999984293299379878e-01,8.099453688270764617e-01
7.930495862671180229e-02,1.665184831388088482e-01,9.914601819636402794e-05,8.793207262773210025e-06,2.509063719041318419e-01,3.904465179727755874e-04,9.302959901955153155e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.690113369300850824e-03,1.277004843172467596e-01,2.056160620139359241e-01,3.085697636746120853e-01,9.999922605352681293e-01
9.999993157072183392e-01,9.996418337960618627e-01,1.548375284940255961e-04,7.408495609292957418e-02,1.478995976376363800e-06,6.063260044848341553e-07,2.351522667132910083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.717639954211497674e-36,3.736757007751554949e-01,3.292570908432063681e-01,8.826384858886370255e-01,8.448030063176337201e-01
3.432675847172952377e-01,5.350598538190931563e-01,4.662820882206592821e-06,1.624787707868361369e-07,2.754888092393297239e-01,1.433144495485553370e-05,4.545947566148376140e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.319352471969094297e-03,2.922167234503695865e-01,2.510840240000765666e-01,7.642978495047838550e-01,9.999999999999998890e-01
4.760486343632516076e-03,9.943010347755567579e-01,9.411154879462492462e-02,2.249471831216278057e-05,9.999499703474674650e-01,5.255953195894493362e-10,9.999812127520308902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592747516263153695e-01,2.548305539791772748e-34,1.326297771422076060e-08,1.490127707359093778e-01,2.042734241127289532e-02
7.099296874657211598e-01,7.108999705116166856e-01,1.175241050863133036e-07,1.070239567818387968e-04,3.675652479734719245e-06,6.198278259596263226e-37,5.819997948836704883e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.622731125967543014e-02,1.062224833386175987e-01,7.524581799074180066e-02,5.189320580538806515e-01,4.942273417344163478e-01
9.177043247011702487e-01,7.792071866856019602e-01,2.070837100282608458e-04,1.530856240705241178e-01,1.205936998734834231e-01,5.949791031135298613e-02,1.574605075908735996e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.572155287971721937e-05,5.224501679723165815e-01,4.346908418317438905e-01,8.485042738440267129e-01,6.830230920737341282e-01
3.050284222372039444e-01,5.835342629919435531e-01,3.830061285906994489e-02,9.899388997066914386e-02,3.524608073072805353e-02,2.259664991202755494e-03,1.706587444085062577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.516444042910934487e-01,1.419651206214674324e-06,6.355028573719868033e-03,2.360219290938280590e-06,3.769512396396456928e-03
