seg/size,100,200,300,400,500,600,700,800,900
0.5,36,68,99,128,157,186,215,245,275
0.6,35,67,98,128,159,189,220,251,284
0.7,34,66,98,129,161,193,225,258,291
0.8,34,66,98,131,163,196,230,263,297
0.9,33,66,99,133,167,201,235,269,304
0.99,34,68,103,137,172,206,240,275,310
